LISTING_ID,LISTING_NAME,ROOM_TYPE,nps_total,reviews_total
42420663,Traumhafte kleine Wohnung mitten in Charlottenburg,Entire home/apt,0.0,4
42511744,Comfortable and light room in Berlin Neukölln,Private room,0.5,2
42524946,"Calm, cozy & vintage-styled SPACE+BALCONY at Kanal",Private room,0.3333333333333333,21
42581385,*NEU* 51m² Family&Friends Apartment Friedrichshain,Entire home/apt,0.6,5
42602773,Sunny beautiful White Lodge,Private room,1.0,1
42604990,Big & Cosy Central Lichtenberg City Apartment,Entire home/apt,0.4166666666666667,12
42641683,Vintage and sexy,Entire home/apt,0.7058823529411765,17
42673754,"Design loft studio in Mitte, close to Hbf, Alex",Entire home/apt,0.42857142857142855,7
42677062,L iving 4 the CityCentre in a NEW!Penthouse 930801,Entire home/apt,1.0,1
42686083,Sonnig und Ruhig  Nähe Kudamm mit großem Balkon,Entire home/apt,0.4,20
42698887,Cozy and stylish flat in the center of Berlin,Entire home/apt,0.0,1
42727731,Traumapartment mitten in Berlin Charlottenburg,Entire home/apt,0.15384615384615385,13
42731596,DLX 2,Private room,-0.25,4
42748219,Traumhaftes Apartment am Schloß Charlottenburg,Entire home/apt,-0.5,4
42752268,Cozy private room in hip Neukölln district,Private room,1.0,1
42754843,Gehobener Stil und großzügig,Entire home/apt,0.0,3
42787817,"Premium Rooftop-App. (fully equip + TV, Wifi)",Entire home/apt,0.0,3
42808745,Private 8 Bedroom (Entire Room),Private room,0.75,8
42820540,"3-Raum ""Fancy Red"", 69 qm",Entire home/apt,0.5,2
42857694,L BIG 2 ROOM CITY APARTMENT-CENTRAL,Entire home/apt,0.42857142857142855,7
42858983,Moderne Wohnung für 6 Pers. Grenze Friedrichshain,Entire home/apt,0.4,5
42910515,"3-Raum Penthouse ""Groovy Amazonas"", 83 qm",Entire home/apt,1.0,1
42925485,"Space, privacy, nature in the center of Berlin",Private room,0.5333333333333333,15
42949337,Modernes Baumhaus für 2 Personen,Entire home/apt,0.2222222222222222,9
42984519,"Newly built, beautiful Premium Penthouse Loft",Entire home/apt,0.75,4
43049608,appart complet  à berlin pas loin du centre ville,Entire home/apt,0.0,1
43067472,"Modern, comfortable and ideally located city apt",Entire home/apt,0.1111111111111111,9
43340957,Dein neues Zuhause für die ersten Monate in Berlin,Entire home/apt,0.0,1
43349792,Möbilierte Wohnung im Herzen Berlins (Mitte),Entire home/apt,0.5714285714285714,7
43360696,voll renovierte 2 Zimmer im grünen Berlin-Biesdorf,Entire home/apt,-0.18181818181818182,11
43450794,Bright Apartment in Neukölln with balcony,Entire home/apt,0.5,4
43484143,Apartment Hotel Wittenau,Private room,0.20408163265306123,49
43522753,Stylish New Cube Loft II by Berlin-Wall-Apartments,Entire home/apt,0.28205128205128205,39
43540687,Pure  & Spacious Zen room in Neukölln Center,Private room,0.5714285714285714,28
43549412,Ferienhaus im grünen Nord-Osten Berlins,Entire home/apt,0.0,2
43649490,2 Room Apartment next to Berlin Central Station,Entire home/apt,0.4444444444444444,9
43653369,nice & central,Entire home/apt,0.08,25
43669668,Spacious Apartment with Lounge Balcony,Entire home/apt,0.5625,16
43751800,Heckes Ferienwohnung,Entire home/apt,0.0,4
43760828,"Moderne Einraumwohnung, schlicht gestaltet.",Entire home/apt,0.5,6
43809890,Gemütliche Wohnung in Neukölln,Entire home/apt,0.6666666666666666,3
43834652,Amazing modern comfortable and sunny apartment.,Entire home/apt,0.0,1
43901962,"Bright Stadtmitte flat, overlooking Kreuzberg",Entire home/apt,0.5,2
43949236,Wohlfühloase! Come in and relax,Private room,0.4,5
43952269,Great Blue Cosy Apartment near Alexanderplatz,Entire home/apt,0.4117647058823529,17
43991639,Gemütliche Wohnung direkt City-West!,Entire home/apt,0.0,20
44023253,Big fully equipped room in a warm room - Neukölln,Private room,1.0,4
44029146,"Comic meets asia ""The blue lotus""",Private room,0.8,5
44074370,Wunderschöne 2-Zimmer Wohnung am Ufer in Kreuzberg,Entire home/apt,0.2,5
44096266,Charming 1room Apartment in fancy neighborhood,Entire home/apt,0.5454545454545454,11
44125798,"Berlin, Ruhepol in Zehlendorf-Süd",Private room,0.7142857142857143,7
44153090,Beautiful 2 rooms in Berlin studio apartment,Private room,-0.14285714285714285,7
44192105,Apartment in Berlin Mitte near Checkpoint Charlie,Entire home/apt,1.0,1
44200508,Cosy room with balcony close to Alexanderplatz,Private room,0.5,4
44218848,Two floors maisonette in the vibrant area,Entire home/apt,-1.0,1
44223516,Suite Home One-bedroom Apartment @SANA Hotel,Entire home/apt,0.7692307692307693,13
44260066,Lekkerurlaub Kreuzberg - Room 4,Private room,0.6666666666666666,18
44265618,Comfy hideout space near Spree river,Entire home/apt,1.0,1
44311231,Cosy room close to Viktoriapark,Private room,0.5,6
44313958,Einzelzimmer,Private room,0.6,5
44327881,Big quiet sunny room with balcony near center,Private room,1.0,4
44337761,One beautiful Room in 2 Rooms home,Private room,0.0,1
44384926,Lekkerurlaub Kreuzberg - Room 7,Private room,0.4782608695652174,23
44385392,Big Room Instagramable 19th century loft Hipster,Private room,0.0,1
44386554,Cozy Spacious room in a typical old Berliner apart,Private room,1.0,1
44392188,Urban elegance & prime location,Entire home/apt,0.0,1
44411682,"Privates Bad & helles, schönes Zimmer in top Lage!",Private room,0.4,5
44425101,Orientalische Schöne studio apartment in Wedding,Entire home/apt,0.25,4
44438421,Private room/working space/exotic balcony,Private room,1.0,4
44443842,"4-Bedroom Apartment (130sqm), 2 Bathroom & Balcony",Entire home/apt,0.3333333333333333,6
44461066,Cosy Double Room/ Friedrichshain,Private room,1.0,8
44472456,4-Bedrooms Apartment (130sqm) with 2 Bathrooms (9),Entire home/apt,0.4,5
44475431,Kreuzberg/Bergmannkiez - Art Gallery Apartment,Entire home/apt,0.5,2
44482007,Schönes Zimmer direkt an einer U-Bahn Station,Shared room,0.0,1
44486282,Altbauwohnung in Friedrichshain mit Bürobereich,Entire home/apt,0.0,1
44512221,Minimalismus direkt im Kiez,Entire home/apt,0.8,5
44518304,Cozy apartament - Best Location,Entire home/apt,0.75,4
44525377,Cosy 2-room flat in Charlottenburg,Entire home/apt,1.0,1
44583903,Beautiful room with balcony in Neukölln,Private room,0.5,12
44585791,Charming Room | South Balcony | Friedrichshain,Entire home/apt,0.0,2
44586085,Lovely Penthouse in the middle of Berlin,Entire home/apt,0.0,2
44601355,Large Apartment w/Balcony in vibrant Berlin-Mitte,Entire home/apt,0.42857142857142855,7
44625226,Flat with amazing view at Mauerpark,Private room,0.4,5
44625375,living in the 60s,Entire home/apt,0.25,4
44654961,Schönes Zimmer in Berliner WG,Private room,0.2857142857142857,7
44673866,Modern 2 room flat in the heart of Friedrichshain,Entire home/apt,1.0,8
44677842,Guardian 2 room apartment near Island,Entire home/apt,-0.08333333333333333,12
44679779,Zweinihaus - Gästehaus mitten im Grünen,Entire home/apt,-0.024390243902439025,41
44695420,Vintage Art Loft in Kreuzberg,Entire home/apt,0.0,2
44703346,"Bright, central apartment in quiet area",Entire home/apt,1.0,4
44723033,Central Chestnut-Tree Garden House,Entire home/apt,0.5263157894736842,57
44739370,kleine charmante Wohnung in Berlin Charlottenburg,Private room,1.0,1
44749107,Kreuzkölln : 2 Bedroom Apartment on Pannier Str,Private room,1.0,1
44881254,Dachgeschosswohnung mit Balkon Kreuzberg,Entire home/apt,0.0,4
44907154,Cheaper than a hotel with atmosphere of a hostel,Private room,0.75,4
44982069,"Large room w/king bed, beautiful Kreuzberg apt.",Private room,1.0,2
44985136,Bedroom in a beautiful apmt in the best location,Entire home/apt,1.0,5
45052063,Schönes kleines Zimmer in Schöneberg,Private room,0.6666666666666666,9
45062564,Lovely Apartment in the ❤️ of Neukolln,Entire home/apt,0.6666666666666666,3
45088260,Design apartment in trendy Neukölln,Entire home/apt,0.36,25
45141816,Cozy room in Berlin - A,Private room,0.0,3
45246686,"Doppelzimmer, Apple City Hotel",Private room,0.25,8
45293122,Charming big apartment right by the Spree river,Private room,0.35714285714285715,14
45307914,Rooftop Berlin Hermannplatz,Entire home/apt,1.0,1
45344512,"Dein Zuhause direkt am Mauerpark, Prenzlauer Berg",Entire home/apt,0.0,25
45394894,2 Room - Central Location - modern design,Entire home/apt,0.0,7
45426640,Carlas Co-Living Berlin am Treptower Park (grün),Private room,0.0,2
45429976,"Modern, tranquil and cozy place in vibrant Wedding",Entire home/apt,1.0,3
45432973,Cozy studio on Staakenerstr. /Spandau 12.1,Entire home/apt,0.0,1
45445241,Cosy room in freshly renovated flat,Private room,0.2,5
45512816,Lovely flat close to the water Kreuzberg,Entire home/apt,1.0,1
45534671,Bright design Loft in Altbau @ Berlin Neukölln,Entire home/apt,0.5,2
45557729,Privat Zimmer in BERLIN,Private room,0.0,1
45617433,Ferienwohnung Regattastrecke - Terrassen-Apartment,Entire home/apt,0.0,1
45619740,Wohnung in Berlin Kreuzberg,Entire home/apt,1.0,4
45629785,"Wunderschöne Maisonette Wohnung, ruhig und zentral",Entire home/apt,0.6666666666666666,3
45644816,Charming appartment in Kreuz-Kölln with balcony,Entire home/apt,1.0,4
45681566,"Ruhiges Zimmer in Friedenau, bestens erreichbar",Private room,0.3333333333333333,3
45777800,Schöne Wohnung unweit vom Temeplehoferfeld,Entire home/apt,0.0,1
45876002,DOPPELZIMMER DELUXE mit Zustellbett,Private room,0.3333333333333333,3
45908093,Cosy nice 45 sqm apartment at the center of berlin,Entire home/apt,0.6666666666666666,3
45967127,Großstadtperle zum wohlfühlen zentrale Lage Berlin,Entire home/apt,0.2,5
45969537,2 Room Apartments - Center of Berlin - very large,Entire home/apt,0.0,3
46046374,Berliner Altbaucharme,Entire home/apt,-0.375,8
46208271,limehome Berlin Malmöerstr. - Suite XL,Entire home/apt,0.5,2
46411581,Cozy and central Studio in Berlin Mitte,Entire home/apt,0.14285714285714285,7
46518276,Big and bright private room in Prenzlauerberg,Private room,1.0,6
46751847,Centrally located 50m² out of 75m² apartment,Entire home/apt,0.5,2
46865267,Design Family Suites with Digital Check-In,Entire home/apt,0.4,20
46923526,Modernes Apartment nahe Tegeler See mit Balkon,Entire home/apt,0.0,3
47025864,"Beautiful, bright apartment near Rosenthaler Platz",Entire home/apt,0.3333333333333333,6
47042799,Berlin Am Friedrichshain - Deluxe Suite,Entire home/apt,0.4117647058823529,17
47043053,Berlin Leberstraße 58 - Deluxe Suite,Entire home/apt,0.0,3
47051386,2 Room apartment in trendy Friedrichshain,Entire home/apt,0.25,4
47063858,Apartmenthaus Berlin Mitte - Deluxe Apartment,Entire home/apt,0.3333333333333333,3
47364745,130m2 3 Bedroom maisonette in Berlin Mitte,Entire home/apt,0.14285714285714285,7
47459579,"WG-Zimmer, Langzeit ab 6 Mon. im Regierungsviertel",Private room,1.0,1
48004412,Stylish & modern hotel room for 2 next to Subway,Private room,0.0,1
48022839,Stylish modern hotel room for 2 next to Subway,Private room,0.0,1
48036111,Apartment in Moabit/Turmstraße,Entire home/apt,0.0,1
48085034,Alte Feuerwache Berlin - Family Room,Private room,0.0,2
48156161,Sunny room in front of canal,Private room,0.75,4
48164112,2 room apartment Parkview City Berlin,Entire home/apt,0.5454545454545454,11
48210970,Appartement am Sommerbad,Entire home/apt,-0.2,5
48273521,3 Room Apartment in Central Prenzlauer Berg,Entire home/apt,1.0,1
48372215,Sonniges Zimmer in zentraler Lage,Private room,0.2857142857142857,14
48517114,Beautiful Room in Neukölln,Private room,0.0,2
48536190,Luxurious apartment in Mitte next to Museum Island,Private room,1.0,4
48556793,40 qm Wohnung/ 2 Personen /Neukölln,Entire home/apt,0.8,5
48652338,Cozy 1-room apartment in top location,Entire home/apt,1.0,1
48732044,Brand New Central Wood Apartment,Entire home/apt,0.4583333333333333,24
48745804,Central Stylish Sweet Apartment,Entire home/apt,0.37037037037037035,27
48745871,Schöne Apartments zentral in Berlin 2-3 Personen,Private room,0.0,7
48803304,Gemütliches Mid Century Studio in Mahlsdorf,Entire home/apt,0.375,8
48863693,Cosy private room at Weserstraße,Private room,1.0,1
49027337,Private Room in Apartment + Shared Living Space,Private room,1.0,1
49033838,Gesamte Wohnung mit Balkon in Rummelsburg,Entire home/apt,-1.0,1
49035554,Comfy Studio (60m) 1 min walk to Boxhagener Platz,Entire home/apt,0.5,2
49068784,1 Bedroom Apartment with KeylessEasyEntry 24/7,Entire home/apt,0.4375,16
49083112,2 Bedroom Apartment with KeylessEasyEntry 24/7,Entire home/apt,0.375,16
49084234,Penthouse 2 Bedroom Apartment - KeylessEasyEntry,Entire home/apt,0.375,8
49087312,Deluxe Suites with Balcony in Schoeneberg,Entire home/apt,0.0,1
49087490,Family Apartments with Terrace in Schoeneberg,Entire home/apt,0.125,24
49125298,Unique Accommodation 2 in the heart of Berlin,Entire home/apt,0.07692307692307693,13
49142968,Shared Room close to Spree in Charlottenburg,Shared room,1.0,6
49212138,CITY WEST APARTMENT WITH LARGE TERRACE AT KU’DAMM,Entire home/apt,0.2,5
49436085,Old meets new: freshly renovated central design ap,Entire home/apt,0.3333333333333333,6
49460166,Großzügiges Altbau Zimmer im Herzen von Berlin,Private room,0.5,2
49536979,Luxus-Apartment direkt an der Spree,Entire home/apt,1.0,1
49608702,Hip kreuzkölln designer flat with a balcony,Entire home/apt,0.6666666666666666,3
49727369,Doppelzimmer für einen komfortablen Berlin Besuch,Private room,0.4482758620689655,58
49769540,Cozy fully equipped apartment with small terrace,Entire home/apt,0.3333333333333333,3
49770556,Moderne und gemütliche Wohnung in guter Lage,Entire home/apt,-0.125,16
49772516,Industrial Design Studio Kreuzberg,Entire home/apt,0.6363636363636364,22
49788957,Perfect Apartments for families and small animals,Entire home/apt,1.0,2
49844243,"Nena Apartments Moritzplatz ""Studio""",Entire home/apt,0.2947019867549669,302
49897931,"Gemütliches Zimmer m. Loftbed, nah am Lietzensee",Private room,0.375,8
49913857,"Apartment im OG , alte Villa , am Wasser",Entire home/apt,-0.15384615384615385,13
49933100,W22 Hotel am Kurfürstendamm,Private room,0.125,40
49949823,"Helles Souterrain, super Lage, Duschbad",Private room,1.0,2
49994980,Quiet and beautiful room in the center of Neukölln,Private room,0.75,4
50055851,Camper Van Berlin,Entire home/apt,0.3333333333333333,3
50064978,Cozy Bohemian Home in the Heart of Neukölln,Entire home/apt,1.0,1
50086380,"Two room suite in Berlin, with private entrance",Private room,0.0,1
50086747,Guevara's house,Entire home/apt,0.5714285714285714,7
50128795,Fully-Furnished Studio with Balcony,Entire home/apt,1.0,1
50129057,"Bright, airy & modern 1-bedroom Berlin apartment",Entire home/apt,0.0,1
50152967,Fantastic & modern room for 3 with own Bathroom,Private room,1.0,1
50225528,Brücken DeLuxe 1-3,Entire home/apt,0.7,10
50240073,"90qm Ferienwohnung Berlin Zentrum , 2 Bäder",Entire home/apt,0.0,2
50282802,COZY CITY Apartment in Prenzlauer Berg,Entire home/apt,0.17391304347826086,23
50315115,"Ganze Wohnung, Neukölln, 4 Zimmer",Entire home/apt,0.0,5
50317540,trendy/cozy Neighbourhood Friedrichshain balcony,Entire home/apt,0.5,8
50326878,Einzigartige Wohnung Nähe Kurfürstendamm,Entire home/apt,0.0,1
50335626,Übernachtung im Wohnmobil am Olympiastadion,Entire home/apt,1.0,1
50352629,Cozy modern studio in lively neighborhood,Entire home/apt,0.14285714285714285,7
50354450,Schöneweide No2! zwischen Flughafen und City,Entire home/apt,0.05263157894736842,19
50357292,Wohnen in der Natur,Private room,0.0,1
50359490,Spacious 44m2 family hotel room in Crellekiez,Private room,0.42857142857142855,7
50360525,Tiny & Cute Apartment,Entire home/apt,0.5,2
50361354,European style room near Palace Charlottenburg,Private room,0.625,8
50368017,"Penthouse over Berlin Mitte, Mauerpark Arkonaplatz",Entire home/apt,0.75,4
50417564,Cozy Room in East Berlin,Private room,0.3333333333333333,3
50418091,"Sundrown, cozy appartment ideal for large families",Entire home/apt,1.0,1
50439758,Solo Sunny,Entire home/apt,1.0,10
50453728,Cozy studio apartment with lovely balcony,Entire home/apt,0.3333333333333333,3
50486402,Cosy and bright private room in Mitte/Kreuzberg,Private room,0.6363636363636364,22
50516166,Kleine charmante Wohnung nähe Messe u. Schloss,Entire home/apt,0.2222222222222222,9
50535483,Lovely 1-Bedroom rental in Berlin - Neukölln,Private room,0.6666666666666666,3
50557360,Silver Star Apartment,Entire home/apt,0.6666666666666666,3
50580950,Doppelzimmer-Standard (NR) für 2 Personen,Private room,0.0,1
50590539,"Schönes, geräumiges Wg-Zimmer mitten in Fhain",Private room,0.4444444444444444,9
50648190,Lovely colourful Studio,Entire home/apt,0.5,4
50667043,"Wohnung in Kreuzberg/Mitte, Nähe Oranienplatz",Entire home/apt,1.0,3
50667176,"Central, calm, bright designer flat no2",Entire home/apt,1.0,3
50690506,Kreuzberger Wohnung,Entire home/apt,0.5,2
50720821,Stylish apartment with tram connection directly,Entire home/apt,1.0,1
50801877,Moderne und sehr zentrale 1Zimmer-Whg. in Neukölln,Entire home/apt,0.0,9
50816896,Sweet studio apartment in Neukölln.,Entire home/apt,1.0,2
50828115,Cozy 1-bedroom apartment in a central location,Entire home/apt,0.5,2
50846735,Berlin–Prenzlauer Berg | *Creative SoulSpace,Private room,0.125,8
50882343,Friedrichsfelde - Großzügiges Studio mit Balkon,Entire home/apt,0.0,1
50949761,Cosy and central bedroom in Moabit,Private room,1.0,3
50966330,Privatzimmer im Haus mit Pool und  Grillplatz,Private room,1.0,3
50967280,Cozy and stylish apartment in Berlin-Mitte,Entire home/apt,0.75,4
50983374,Studio Komfort für Zwei,Entire home/apt,0.0,1
50983793,Private Bedroom - J2,Private room,-1.0,2
50995381,"Unique, Bright and Cozy Berlin Apartment",Entire home/apt,0.6666666666666666,6
51058241,Grandsuite - Michels Apart Hotel Berlin,Private room,0.0,2
51060472,"Charmante 1,5 Zimmerwohnung in Kreuzberg",Entire home/apt,0.0,2
51079294,Modern Family Apartment on Warschauer Straße,Entire home/apt,0.47368421052631576,19
51106898,Gemütliche Wohnung in Berlin Wedding,Entire home/apt,0.0,5
51115697,Great private room in new apartment Friedrichshain,Private room,0.0,1
51121841,Schöne grüne 2-Zimmer Wohnung neben dem Feld,Entire home/apt,1.0,2
51169490,Schöne Wohnung im Szene-Kiez Kreuzberg,Private room,1.0,1
51181494,Artist Studio in the heart of Neukölln,Private room,0.6,10
51181531,Family Residential Apartment on Warschauer Straße,Entire home/apt,0.2222222222222222,9
51206934,COZY APARTMENT IN LIVELY FRIEDRICHSHAIN,Entire home/apt,0.75,8
51263635,70sqm 2-room apartment close to Rosenthaler Platz,Entire home/apt,0.6666666666666666,9
51279013,Zentrales Zimmer,Private room,0.5714285714285714,14
51279927,Bright flat in the heart of Kreuzberg!,Private room,0.5714285714285714,7
51287027,Eine OASE 🏝 mitten in BERLIN “my little Italy”,Private room,0.3333333333333333,3
51297503,Doppelzimmer 3,Private room,0.0,2
51298802,Niedliche Wohnung in Prenzlauer Berg Berlin,Entire home/apt,-0.25,4
51315255,Das Britzer Schlößchen - four ensuite bedrooms,Private room,0.0,1
51354378,Zimmer im herzen Neukölln,Private room,1.0,2
51494039,"29m² Big Spacious Private Room w/Piano, Dinning table, and Balcony in West Berlin - Bundesplatz",Private room,0.5,2
51522829,"Well equipped studio, good access to the center.",Entire home/apt,0.0,1
51531519,Cosy Einzelappartement mitten in Berlin,Entire home/apt,0.5833333333333334,12
51668092,Cozy studio apartment at the heart of F-hain,Entire home/apt,1.0,1
51726584,Relaxed vacation in the heart of Berlin,Private room,0.6666666666666666,3
51765411,Hyggeliges Zimmer in gemütlicher Wohnung!,Private room,0.5,2
51792985,Schöne Maisonette Wohnung mit Balkon-Terrasse,Entire home/apt,0.0,1
51811485,Bed in 8 Bed Female Dorm Ensuite,Shared room,0.6,5
51823518,Cozy and silent 2 Rooms apartment in Wedding,Entire home/apt,0.5,2
51841334,"Cozy tropical room near lake, U-bahn, central st.",Private room,0.25,4
51863593,Modern Studio Apartment @Beautiful TegelCityCenter,Entire home/apt,0.0,1
51899665,Schöne 2 Zimmer Wohnung in zentraler Lage im Kiez,Entire home/apt,0.6,5
51993971,Im Herzen Berlins,Entire home/apt,1.0,1
52017318,"3-Raum-Wohnung zwischen Neukölln und Kreuzberg, Berlin",Entire home/apt,0.0,2
52052417,Schöneweide No4! zwischen Flughafen und City,Entire home/apt,0.0,1
52095972,Wohnen mitten in Berlin!,Entire home/apt,1.0,1
52116942,Loftwohnung mit Dachterrasse,Entire home/apt,0.0,1
52141809,Studio S54,Entire home/apt,0.0,1
52180595,NuWave Hotel Berlin - Standard Double Room,Private room,1.0,1
52183010,"Berlin, Prenzlauer Berg Apartment",Entire home/apt,0.0,1
52229561,Süße 1-Zimmer-Wohnung mit Balkon,Entire home/apt,0.0,1
52252980,Urban Rooftop Apartment - Berlin MITTE - A/C,Entire home/apt,1.0,1
52255689,Ruhig und Nähe Tempelhofer Feld,Private room,0.0,2
52318682,Geräumiges Privatzimmer Nähe von Ostkreuz,Private room,-1.0,1
52330919,Beautiful large apartment in old style building,Private room,0.0,2
52379369,wunderschön & ruhig 2 Zi Whg nähe Boxhagener Platz,Entire home/apt,1.0,1
52452297,Beautiful flat in the heart of Neukölln,Entire home/apt,1.0,1
10130931,bright room/suite in beautiful Berlin app,Private room,0.0,1
10131837,Quasi-apartment / 2  rooms in NEUKÖLLN!,Private room,0.2,5
10157231,Quiet space in vibrant Berlin,Private room,0.0,1
10218450,Clean Minimalist Room - Neukölln,Private room,0.0,1
10242926,WG Zimmer im Prezlauer Berg,Private room,0.0,1
10508713,"Berlin cozy, big and bright room",Private room,1.0,2
10509987,"Beautiful spacious top floor apartment, 60 sqm",Entire home/apt,0.6666666666666666,12
10520393,"Sunny, cosy  & fully functional Apartment in Pberg",Entire home/apt,0.9,10
10564112,Cozy room in Prenzlauer Berg,Private room,0.0,1
10627020,New top Fluor in top Location,Entire home/apt,0.5625,16
10757812,Well located apartment West Berlin!,Entire home/apt,1.0,2
10828723,Bright Room in Kreuzberg/Mitte,Private room,0.6888888888888889,45
10875924,YourSweetHome 5,Entire home/apt,0.5806451612903226,31
10893006,Luxurious Apartment in Nice Neighbourhood,Entire home/apt,0.6190476190476191,21
10941394,Hausboot DUVAL 3 - mit und ohne Führerschein!,Entire home/apt,0.0,15
10951474,Bright friendly room next to opera,Private room,0.5789473684210527,38
11076688,"Big Room in Berlin-Kreuzberg, sunny",Private room,1.0,1
11105701,Big room in the heart of Kreuzberg,Private room,1.0,2
11139956,Beautiful studio at Viktoria Park,Entire home/apt,0.4358974358974359,117
11144064,"Spacious, nice room in shared flat",Private room,0.0,1
11166903,"Beautiful, clean, central apartment",Entire home/apt,1.0,1
11176522,Container Lodges,Private room,0.3333333333333333,9
11177156,Small Tower,Private room,0.42857142857142855,7
11196790,sehr charmante Einraumwohnung,Entire home/apt,0.5555555555555556,9
11204322,Cozy apartment near the S-Bahn,Entire home/apt,0.0,5
11215012,Bright 2-room apartment with balcon,Entire home/apt,0.0,1
11224095,Quiet and beautiful apartment free on Easter,Entire home/apt,-1.0,1
11252620,Helles Altbauzimmer in Kreuzberg,Private room,0.9230769230769231,13
11255311,Artist flat with Gallery & Balcony @Friedrichshain,Private room,0.6526946107784432,167
11267258,GetInBerlin am Checkpoint Charlie,Entire home/apt,0.6666666666666666,21
11455304,Schöne Wohnung in Berlin,Private room,0.0,1
11469002,2 Bedroom Apartment Junior,Entire home/apt,0.3333333333333333,30
11470252,Cosy Flat 500m from Citycenter,Entire home/apt,1.0,2
11483556,Cozy apartment in Prenzlauer Berg,Entire home/apt,1.0,1
11532277,Artist Home with Piano,Entire home/apt,0.3333333333333333,6
11569252,Sunny & Quiet 2 Roomflat,Entire home/apt,0.4,10
11586412,Cosy and comfortable big apartment,Entire home/apt,1.0,1
11593709,Kuscheliges Apartment in Wedding,Entire home/apt,0.32142857142857145,28
11795156,Beautiful Mitte/Prenzlauerberg,Entire home/apt,0.32,25
11810798,Heavenly Dreams,Entire home/apt,0.46195652173913043,184
11816926,Sunny room in spacious flat #1,Private room,0.8,5
11918502,Cozy central Kreuzberg room,Private room,0.3333333333333333,3
11943223,"in central, attractive location",Private room,0.5,24
11970577,Ein-Zimmer Wohnung im Charlottenburg,Entire home/apt,0.4,10
11974939,Airbnb Apartment,Private room,0.0,1
11998066,Big well furnished room in flatshare household,Private room,1.0,3
12006929,Zimmer in neukolln,Private room,0.30952380952380953,42
12033324,Small Quiet Room in Kreuzberg SO36,Private room,0.7300613496932515,163
12047604,Lovely apartment in center,Entire home/apt,0.3333333333333333,18
12102339,Beautiful Apartment near Mauerpark,Entire home/apt,0.3333333333333333,3
12117451,Beautiful and peaceful 2-room apartment,Entire home/apt,0.29605263157894735,152
12187362,Kreuzberg with a view,Entire home/apt,0.4,15
12235427,Helles Apartment - Prenzlauer Berg,Entire home/apt,0.3333333333333333,3
12240781,Nice 50m² Room - Kreuzberg,Private room,0.8421052631578947,19
12398188,schöne helle 1-2 Zimmer in privater,Private room,1.0,2
12403733,Sunny Studio w/ Balcony - Neukölln,Shared room,1.0,2
12439398,2 Rooms - Bright and central with balcony,Entire home/apt,0.0,7
12559061,"Peaceful & green, Viktoriapark - Kreuzberg",Entire home/apt,0.5909090909090909,22
12576961,Feines Zimmer am Landwehrkanal,Private room,0.0,1
12721311,Sunny Flat on Tempelhofer Feld,Entire home/apt,1.0,2
13010994,Vintage flat Berlin,Private room,0.6666666666666666,102
13012064,Yachtclub,Shared room,1.0,1
13048201,Penthouse Apartment 6N · Penthouse Apartment 6N · Penthouse Apartment mit Terrasse & Nutzung von Fitnessraum,Entire home/apt,0.375,8
13051009,schöne Wohnung in zentraler Lage/ nice flat,Entire home/apt,0.6666666666666666,12
13060595,"Central modern 1 Room appartement,",Entire home/apt,0.0,5
13138480,spacious and sytlisch  loft-apartment,Entire home/apt,0.875,8
13167689,Beautiful sunny room with balcony! Great Location!,Private room,0.5777777777777777,45
13182999,2 Zimmer Apartment in Wilmersdorf,Entire home/apt,0.3333333333333333,3
13188485,Großstadt-Oase,Private room,0.42857142857142855,7
13231272,simple and practical room,Private room,0.0,1
13243503,Lovely sunny 29qm private balcony room,Private room,0.5925925925925926,108
13269000,Nice Room in a beautiful flat in Neukölln,Private room,0.8,10
13304754,perfect base for your berlin experience,Private room,0.0,2
13331342,Berlin - 145m2 with private terrace and City-view,Entire home/apt,0.0,7
13336061,"loevly, calm and comfortable Apartment",Entire home/apt,0.5918367346938775,49
13390171,Bright and quiet 30m² room with balkony,Private room,1.0,1
13739449,Central apartment near Alex (Apt. 3),Entire home/apt,0.5865921787709497,179
13766175,Grand flat with a park view,Entire home/apt,1.0,3
13780760,Silent Flat Near Mauer Park,Entire home/apt,1.0,1
13871073,"Großes Zimmer, in Kreuzberg am Schlesischen Tor",Private room,0.0,4
13897245,2-Zimmer Wohnung / 2 room apartment,Entire home/apt,-0.09090909090909091,11
13930669,H651 FIT´s for Four in a 5* Location!,Entire home/apt,0.5328947368421053,152
13956428,Mitten im Wedding. easy peasy,Private room,1.0,1
13967235,Penthouse Studio Apartment am Kurfürstendamm,Entire home/apt,0.0,5
13992102,Rooftop appartment with huge terrace,Private room,1.0,1
13994116,huge sunny artist loft and studio in Berlin Mitte,Entire home/apt,0.3333333333333333,6
14003163,Modern House with garden in popular East Berlin,Private room,0.4,55
14010816,"Berlin City Familienwohnung (Tiergarten,Spree)",Entire home/apt,0.5,4
14025422,Deluxe Apartment Prenzlauer Berg,Entire home/apt,0.45454545454545453,55
14038647,Studio in Berlin's vibrant Prenzlauer Berg,Entire home/apt,0.2,15
14084194,Lovely room in the heart of Kreuzberg.,Private room,0.6216216216216216,37
14089858,Experience of a special kind - Mini-loft in Mitte,Entire home/apt,0.6470588235294118,85
14104670,Big private room in Neukölln with balcony,Private room,1.0,7
14119680,Sunny room in the heart of Kreuzberg,Private room,0.6,25
